bu_id,source_id,segment1_id,segment2_id,year_flag_desc,period_flag_desc,year_flag,period_flag,bu_group,bu_ref,segment1_ref,segment2_ref,segment1_group,segment2_group,Ey_period,source_group,Source_ref,sys_manual_ind,Journal_type,preparer_ref,department,Category,reporting_amount_curr_cd,functional_curr_cd
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,2,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,3,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,3,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,3,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,3,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,3,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,3,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,3,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,3,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,3,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,3,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,3,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,3,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,13,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,13,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,14,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,14,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,14,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,14,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,14,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,14,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,14,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,14,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,14,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,14,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,14,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,14,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,19,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,19,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,19,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,19,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,19,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,19,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,21,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,21,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,21,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,21,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,21,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,21,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,21,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,21,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,21,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,21,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,22,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,JOEY - EY_UNKNOWN (JOEY),,Common,EY_NA,MYR
9,27,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
9,27,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
9,27,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
9,27,25,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
9,28,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
9,28,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
9,28,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
9,28,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
9,28,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
9,28,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
9,28,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
9,28,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,BALAN - EY_UNKNOWN (BALAN),,Common,EY_NA,MYR
9,28,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,FAIRUZ - EY_UNKNOWN (FAIRUZ),,Common,EY_NA,MYR
9,30,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
9,30,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
9,30,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
9,30,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
9,30,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
9,30,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
9,30,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
9,30,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
9,30,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
9,30,24,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,MAXINE - EY_UNKNOWN (MAXINE),,Common,EY_NA,MYR
9,33,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,33,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,33,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,33,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,33,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,33,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,33,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,33,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,33,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-003,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,33,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-004,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,33,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,33,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,36,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,36,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,36,24,20,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,36,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,36,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
9,36,33,29,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-006,NULL,NULL,M,Manual,CASLIN - EY_UNKNOWN (CASLIN),,Common,EY_NA,MYR
10,2,20,14,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,JAN ERIK - EY_UNKNOWN (JAN ERIK),,Common,EY_NA,EUR
10,2,20,14,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-002,NULL,NULL,M,Manual,JAN ERIK - EY_UNKNOWN (JAN ERIK),,Common,EY_NA,EUR
10,2,20,14,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,ERIK - EY_UNKNOWN (ERIK),,Common,EY_NA,EUR
10,2,20,14,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-005,NULL,NULL,M,Manual,JAN ERIK - EY_UNKNOWN (JAN ERIK),,Common,EY_NA,EUR
10,2,30,26,Current,Interim period,CY,IP,NULL,NULL,NULL,NULL,NULL,NULL,2014-001,NULL,NULL,M,Manual,JAN ERIK - EY_UNKNOWN (JAN ERIK),,Common,EY_NA,EUR
