yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,name,park,attendance
1932,NL,CHN,CHC,,1,154,77,90,64,,,Y,N,Chicago Cubs,Wrigley Field,974688
1932,NL,CIN,CIN,,8,155,77,60,94,,,N,N,Cincinnati Reds,Crosley Field,356950
1932,AL,CLE,CLE,,4,153,77,87,65,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,468953
1932,AL,DET,DET,,5,153,78,76,75,,,N,N,Detroit Tigers,Navin Field,397157
1932,NL,NY1,SFG,,6,154,77,72,82,,,N,N,New York Giants,Polo Grounds IV,484868
1932,AL,NYA,NYY,,1,156,77,107,47,,,Y,Y,New York Yankees,Yankee Stadium I,962320
1932,AL,PHA,OAK,,2,154,77,94,60,,,N,N,Philadelphia Athletics,Shibe Park,405500
1932,NL,PHI,PHI,,4,154,77,78,76,,,N,N,Philadelphia Phillies,Baker Bowl,268914
1932,NL,PIT,PIT,,2,154,76,86,68,,,N,N,Pittsburgh Pirates,Forbes Field,287262
1932,AL,SLA,BAL,,6,154,75,63,91,,,N,N,St. Louis Browns,Sportsman's Park IV,112558
1932,NL,SLN,STL,,6,156,79,72,82,,,N,N,St. Louis Cardinals,Sportsman's Park IV,279219
1932,AL,WS1,MIN,,3,154,77,93,61,,,N,N,Washington Senators,Griffith Stadium I,371396
1933,AL,BOS,BOS,,7,149,72,63,86,,,N,N,Boston Red Sox,Fenway Park I,268715
1933,NL,BRO,LAD,,6,157,80,65,88,,,N,N,Brooklyn Dodgers,Ebbets Field,526815
1933,NL,BSN,ATL,,4,156,77,83,71,,,N,N,Boston Braves,Braves Field,517803
1933,AL,CHA,CHW,,6,151,77,67,83,,,N,N,Chicago White Sox,Comiskey Park,397789
1933,NL,CHN,CHC,,3,154,79,86,68,,,N,N,Chicago Cubs,Wrigley Field,594112
1933,NL,CIN,CIN,,8,153,79,58,94,,,N,N,Cincinnati Reds,Crosley Field,218281
1933,AL,CLE,CLE,,4,151,77,75,76,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,387936
1933,AL,DET,DET,,5,155,78,75,79,,,N,N,Detroit Tigers,Navin Field,320972
1933,NL,NY1,SFG,,1,156,77,91,61,,,Y,Y,New York Giants,Polo Grounds IV,604471
1933,AL,NYA,NYY,,2,152,75,91,59,,,N,N,New York Yankees,Yankee Stadium I,728014
1933,AL,PHA,OAK,,3,152,76,79,72,,,N,N,Philadelphia Athletics,Shibe Park,297138
1933,NL,PHI,PHI,,7,152,72,60,92,,,N,N,Philadelphia Phillies,Baker Bowl,156421
1933,NL,PIT,PIT,,2,154,77,87,67,,,N,N,Pittsburgh Pirates,Forbes Field,288747
1933,AL,SLA,BAL,,8,153,77,55,96,,,N,N,St. Louis Browns,Sportsman's Park IV,88113
1933,NL,SLN,STL,,5,154,77,82,71,,,N,N,St. Louis Cardinals,Sportsman's Park IV,256171
1933,AL,WS1,MIN,,1,153,76,99,53,,,Y,N,Washington Senators,Griffith Stadium I,437533
1934,AL,BOS,BOS,,4,153,77,76,76,,,N,N,Boston Red Sox,Fenway Park II,610640
1934,NL,BRO,LAD,,6,153,77,71,81,,,N,N,Brooklyn Dodgers,Ebbets Field,434188
1934,NL,BSN,ATL,,4,152,75,78,73,,,N,N,Boston Braves,Braves Field,303205
1934,AL,CHA,CHW,,8,153,75,53,99,,,N,N,Chicago White Sox,Comiskey Park,236559
1934,NL,CHN,CHC,,3,152,77,86,65,,,N,N,Chicago Cubs,Wrigley Field,707525
1934,NL,CIN,CIN,,8,152,78,52,99,,,N,N,Cincinnati Reds,Crosley Field,206773
1934,AL,CLE,CLE,,3,154,78,85,69,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,391338
1934,AL,DET,DET,,1,154,80,101,53,,,Y,N,Detroit Tigers,Navin Field,919161
1934,NL,NY1,SFG,,2,153,75,93,60,,,N,N,New York Giants,Polo Grounds IV,730851
1934,AL,NYA,NYY,,2,154,77,94,60,,,N,N,New York Yankees,Yankee Stadium I,854682
1934,AL,PHA,OAK,,5,153,76,68,82,,,N,N,Philadelphia Athletics,Shibe Park,305847
1934,NL,PHI,PHI,,7,149,71,56,93,,,N,N,Philadelphia Phillies,Baker Bowl,169885
1934,NL,PIT,PIT,,5,151,78,74,76,,,N,N,Pittsburgh Pirates,Forbes Field,322622
1934,AL,SLA,BAL,,6,154,76,67,85,,,N,N,St. Louis Browns,Sportsman's Park IV,115305
1934,NL,SLN,STL,,1,154,77,95,58,,,Y,Y,St. Louis Cardinals,Sportsman's Park IV,325056
1934,AL,WS1,MIN,,7,155,76,66,86,,,N,N,Washington Senators,Griffith Stadium I,330074
1935,AL,BOS,BOS,,4,154,79,78,75,,,N,N,Boston Red Sox,Fenway Park II,558568
1935,NL,BRO,LAD,,5,154,77,70,83,,,N,N,Brooklyn Dodgers,Ebbets Field,470517
1935,NL,BSN,ATL,,8,153,75,38,115,,,N,N,Boston Braves,Braves Field,232754
1935,AL,CHA,CHW,,5,153,77,74,78,,,N,N,Chicago White Sox,Comiskey Park,470281
1935,NL,CHN,CHC,,1,154,77,100,54,,,Y,N,Chicago Cubs,Wrigley Field,692604
1935,NL,CIN,CIN,,6,154,76,68,85,,,N,N,Cincinnati Reds,Crosley Field,448247
1935,AL,CLE,CLE,,3,156,77,82,71,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,397615
1935,AL,DET,DET,,1,152,79,93,58,,,Y,Y,Detroit Tigers,Navin Field,1034929
1935,NL,NY1,SFG,,3,156,79,91,62,,,N,N,New York Giants,Polo Grounds IV,748748
1935,AL,NYA,NYY,,2,149,74,89,60,,,N,N,New York Yankees,Yankee Stadium I,657508
1935,AL,PHA,OAK,,8,149,72,58,91,,,N,N,Philadelphia Athletics,Shibe Park,233173
1935,NL,PHI,PHI,,7,156,79,64,89,,,N,N,Philadelphia Phillies,Baker Bowl,205470
1935,NL,PIT,PIT,,4,153,77,86,67,,,N,N,Pittsburgh Pirates,Forbes Field,352885
1935,AL,SLA,BAL,,7,155,76,65,87,,,N,N,St. Louis Browns,Sportsman's Park IV,80922
1935,NL,SLN,STL,,2,154,77,96,58,,,N,N,St. Louis Cardinals,Sportsman's Park IV,506084
1935,AL,WS1,MIN,,6,154,77,67,86,,,N,N,Washington Senators,Griffith Stadium I,255011
1936,AL,BOS,BOS,,6,155,77,74,80,,,N,N,Boston Red Sox,Fenway Park II,626895
1936,NL,BRO,LAD,,7,156,79,67,87,,,N,N,Brooklyn Dodgers,Ebbets Field,489618
1936,NL,BSN,ATL,,6,157,79,71,83,,,N,N,Boston Bees,Braves Field,340585
1936,AL,CHA,CHW,,4,153,75,81,70,,,N,N,Chicago White Sox,Comiskey Park,440810
1936,NL,CHN,CHC,,2,154,77,87,67,,,N,N,Chicago Cubs,Wrigley Field,699370
1936,NL,CIN,CIN,,5,154,76,74,80,,,N,N,Cincinnati Reds,Crosley Field,466345
1936,AL,CLE,CLE,,5,157,81,80,74,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,500391
1936,AL,DET,DET,,2,154,77,83,71,,,N,N,Detroit Tigers,Navin Field,875948
1936,NL,NY1,SFG,,1,154,78,92,62,,,Y,N,New York Giants,Polo Grounds IV,837952
1936,AL,NYA,NYY,,1,155,77,102,51,,,Y,Y,New York Yankees,Yankee Stadium I,976913
1936,AL,PHA,OAK,,8,154,77,53,100,,,N,N,Philadelphia Athletics,Shibe Park,285173
1936,NL,PHI,PHI,,8,154,78,54,100,,,N,N,Philadelphia Phillies,Baker Bowl,249219
1936,NL,PIT,PIT,,4,156,76,84,70,,,N,N,Pittsburgh Pirates,Forbes Field,372524
1936,AL,SLA,BAL,,7,155,77,57,95,,,N,N,St. Louis Browns,Sportsman's Park IV,93267
1936,NL,SLN,STL,,2,155,77,87,67,,,N,N,St. Louis Cardinals,Sportsman's Park IV,448078
1936,AL,WS1,MIN,,3,153,77,82,71,,,N,N,Washington Senators,Griffith Stadium I,379525
1937,AL,BOS,BOS,,5,154,74,80,72,,,N,N,Boston Red Sox,Fenway Park II,559659
1937,NL,BRO,LAD,,6,155,76,62,91,,,N,N,Brooklyn Dodgers,Ebbets Field,482481
1937,NL,BSN,ATL,,5,152,76,79,73,,,N,N,Boston Bees,Braves Field,385339
1937,AL,CHA,CHW,,3,154,77,86,68,,,N,N,Chicago White Sox,Comiskey Park,589245
1937,NL,CHN,CHC,,2,154,78,93,61,,,N,N,Chicago Cubs,Wrigley Field,895020
1937,NL,CIN,CIN,,8,155,80,56,98,,,N,N,Cincinnati Reds,Crosley Field,411221
1937,AL,CLE,CLE,,4,156,78,83,71,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,564849
1937,AL,DET,DET,,2,155,77,89,65,,,N,N,Detroit Tigers,Navin Field,1072276
1937,NL,NY1,SFG,,1,152,75,95,57,,,Y,N,New York Giants,Polo Grounds IV,926887
1937,AL,NYA,NYY,,1,157,79,102,52,,,Y,Y,New York Yankees,Yankee Stadium I,998148
1937,AL,PHA,OAK,,7,154,79,54,97,,,N,N,Philadelphia Athletics,Shibe Park,430738
1937,NL,PHI,PHI,,7,155,74,61,92,,,N,N,Philadelphia Phillies,Baker Bowl,212790
1937,NL,PIT,PIT,,3,154,78,86,68,,,N,N,Pittsburgh Pirates,Forbes Field,459679
1937,AL,SLA,BAL,,8,156,78,46,108,,,N,N,St. Louis Browns,Sportsman's Park IV,123121
1937,NL,SLN,STL,,4,157,80,81,73,,,N,N,St. Louis Cardinals,Sportsman's Park IV,430811
1937,AL,WS1,MIN,,6,158,80,73,80,,,N,N,Washington Senators,Griffith Stadium I,397799
1938,AL,BOS,BOS,,2,150,75,88,61,,,N,N,Boston Red Sox,Fenway Park II,646459
1938,NL,BRO,LAD,,7,151,74,69,80,,,N,N,Brooklyn Dodgers,Ebbets Field,663087
1938,NL,BSN,ATL,,5,153,75,77,75,,,N,N,Boston Bees,Braves Field,341149
1938,AL,CHA,CHW,,6,149,73,65,83,,,N,N,Chicago White Sox,Comiskey Park,338278
1938,NL,CHN,CHC,,1,154,77,89,63,,,Y,N,Chicago Cubs,Wrigley Field,951640
1938,NL,CIN,CIN,,4,151,77,82,68,,,N,N,Cincinnati Reds,Crosley Field,706756
1938,AL,CLE,CLE,,3,153,76,86,66,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,652006
1938,AL,DET,DET,,4,155,79,84,70,,,N,N,Detroit Tigers,Briggs Stadium,799557
1938,NL,NY1,SFG,,3,152,73,83,67,,,N,N,New York Giants,Polo Grounds IV,799633
1938,AL,NYA,NYY,,1,157,79,99,53,,,Y,Y,New York Yankees,Yankee Stadium I,970916
1938,AL,PHA,OAK,,8,154,76,53,99,,,N,N,Philadelphia Athletics,Shibe Park,385357
1938,NL,PHI,PHI,,8,151,75,45,105,,,N,N,Philadelphia Phillies,Baker Bowl/Shibe Park,166111
1938,NL,PIT,PIT,,2,152,78,86,64,,,N,N,Pittsburgh Pirates,Forbes Field,641033
1938,AL,SLA,BAL,,7,156,77,55,97,,,N,N,St. Louis Browns,Sportsman's Park IV,130417
1938,NL,SLN,STL,,6,156,81,71,80,,,N,N,St. Louis Cardinals,Sportsman's Park IV,291418
1938,AL,WS1,MIN,,5,152,78,75,76,,,N,N,Washington Senators,Griffith Stadium I,522694
1939,AL,BOS,BOS,,2,152,75,89,62,,,N,N,Boston Red Sox,Fenway Park II,573070
1939,NL,BRO,LAD,,3,157,78,84,69,,,N,N,Brooklyn Dodgers,Ebbets Field,955668
1939,NL,BSN,ATL,,7,152,73,63,88,,,N,N,Boston Bees,Braves Field,285994
1939,AL,CHA,CHW,,4,155,77,85,69,,,N,N,Chicago White Sox,Comiskey Park,594104
1939,NL,CHN,CHC,,4,156,80,84,70,,,N,N,Chicago Cubs,Wrigley Field,726663
1939,NL,CIN,CIN,,1,156,81,97,57,,,Y,N,Cincinnati Reds,Crosley Field,981443
1939,AL,CLE,CLE,,3,154,77,87,67,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,563926
1939,AL,DET,DET,,5,155,78,81,73,,,N,N,Detroit Tigers,Briggs Stadium,836279
1939,NL,NY1,SFG,,5,151,74,77,74,,,N,N,New York Giants,Polo Grounds IV,702457
1939,AL,NYA,NYY,,1,152,77,106,45,,,Y,Y,New York Yankees,Yankee Stadium I,859785
1939,AL,PHA,OAK,,7,153,76,55,97,,,N,N,Philadelphia Athletics,Shibe Park,395022
1939,NL,PHI,PHI,,8,152,74,45,106,,,N,N,Philadelphia Phillies,Shibe Park,277973
1939,NL,PIT,PIT,,6,153,77,68,85,,,N,N,Pittsburgh Pirates,Forbes Field,376734
1939,AL,SLA,BAL,,8,156,78,43,111,,,N,N,St. Louis Browns,Sportsman's Park IV,109159
1939,NL,SLN,STL,,2,155,79,92,61,,,N,N,St. Louis Cardinals,Sportsman's Park IV,400245
1939,AL,WS1,MIN,,6,153,77,65,87,,,N,N,Washington Senators,Griffith Stadium I,339257
1940,AL,BOS,BOS,,4,154,79,82,72,,,N,N,Boston Red Sox,Fenway Park II,716234
1940,NL,BRO,LAD,,2,156,81,88,65,,,N,N,Brooklyn Dodgers,Ebbets Field,975978
1940,NL,BSN,ATL,,7,152,75,65,87,,,N,N,Boston Bees,Braves Field,241616
1940,AL,CHA,CHW,,4,155,78,82,72,,,N,N,Chicago White Sox,Comiskey Park,660336
1940,NL,CHN,CHC,,5,154,77,75,79,,,N,N,Chicago Cubs,Wrigley Field,534878
1940,NL,CIN,CIN,,1,155,77,100,53,,,Y,Y,Cincinnati Reds,Crosley Field,850180
1940,AL,CLE,CLE,,2,155,82,89,65,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,902576
1940,AL,DET,DET,,1,155,79,90,64,,,Y,N,Detroit Tigers,Briggs Stadium,1112693
1940,NL,NY1,SFG,,6,152,76,72,80,,,N,N,New York Giants,Polo Grounds IV,747852
1940,AL,NYA,NYY,,3,155,76,88,66,,,N,N,New York Yankees,Yankee Stadium I,988975
1940,AL,PHA,OAK,,8,154,71,54,100,,,N,N,Philadelphia Athletics,Shibe Park,432145
1940,NL,PHI,PHI,,8,153,79,50,103,,,N,N,Philadelphia Phillies,Shibe Park,207177
1940,NL,PIT,PIT,,4,156,75,78,76,,,N,N,Pittsburgh Pirates,Forbes Field,507934
1940,AL,SLA,BAL,,6,156,77,67,87,,,N,N,St. Louis Browns,Sportsman's Park IV,239591
1940,NL,SLN,STL,,3,156,77,84,69,,,N,N,St. Louis Cardinals,Sportsman's Park IV,324078
1940,AL,WS1,MIN,,7,154,77,64,90,,,N,N,Washington Senators,Griffith Stadium I,381241
1941,AL,BOS,BOS,,2,155,77,84,70,,,N,N,Boston Red Sox,Fenway Park II,718497
1941,NL,BRO,LAD,,1,157,79,100,54,,,Y,N,Brooklyn Dodgers,Ebbets Field,1214910
1941,NL,BSN,ATL,,7,156,76,62,92,,,N,N,Boston Braves,Braves Field,263680
1941,AL,CHA,CHW,,3,156,79,77,77,,,N,N,Chicago White Sox,Comiskey Park,677077
1941,NL,CHN,CHC,,6,155,77,70,84,,,N,N,Chicago Cubs,Wrigley Field,545159
1941,NL,CIN,CIN,,3,154,79,88,66,,,N,N,Cincinnati Reds,Crosley Field,643513
1941,AL,CLE,CLE,,4,155,77,75,79,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,745948
1941,AL,DET,DET,,4,155,77,75,79,,,N,N,Detroit Tigers,Briggs Stadium,684915
1941,NL,NY1,SFG,,5,156,78,74,79,,,N,N,New York Giants,Polo Grounds IV,763098
1941,AL,NYA,NYY,,1,156,78,101,53,,,Y,Y,New York Yankees,Yankee Stadium I,964722
1941,AL,PHA,OAK,,8,154,77,64,90,,,N,N,Philadelphia Athletics,Shibe Park,528894
1941,NL,PHI,PHI,,8,155,76,43,111,,,N,N,Philadelphia Phillies,Shibe Park,231401
1941,NL,PIT,PIT,,4,156,78,81,73,,,N,N,Pittsburgh Pirates,Forbes Field,482241
1941,AL,SLA,BAL,,6,157,79,70,84,,,N,N,St. Louis Browns,Sportsman's Park IV,176240
1941,NL,SLN,STL,,2,155,79,97,56,,,N,N,St. Louis Cardinals,Sportsman's Park IV,633645
1941,AL,WS1,MIN,,6,156,78,70,84,,,N,N,Washington Senators,Griffith Stadium I,415663
1942,AL,BOS,BOS,,2,152,77,93,59,,,N,N,Boston Red Sox,Fenway Park II,730340
1942,NL,BRO,LAD,,2,155,79,104,50,,,N,N,Brooklyn Dodgers,Ebbets Field,1037765
1942,NL,BSN,ATL,,7,150,71,59,89,,,N,N,Boston Braves,Braves Field,285332
1942,AL,CHA,CHW,,6,148,70,66,82,,,N,N,Chicago White Sox,Comiskey Park,425734
1942,NL,CHN,CHC,,6,155,78,68,86,,,N,N,Chicago Cubs,Wrigley Field,590972
1942,NL,CIN,CIN,,4,154,77,76,76,,,N,N,Cincinnati Reds,Crosley Field,427031
1942,AL,CLE,CLE,,4,156,80,75,79,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,459447
1942,AL,DET,DET,,5,156,77,73,81,,,N,N,Detroit Tigers,Briggs Stadium,580087
1942,NL,NY1,SFG,,3,154,79,85,67,,,N,N,New York Giants,Polo Grounds IV,779621
1942,AL,NYA,NYY,,1,154,77,103,51,,,Y,N,New York Yankees,Yankee Stadium I,922011
1942,AL,PHA,OAK,,8,154,76,55,99,,,N,N,Philadelphia Athletics,Shibe Park,423487
1942,NL,PHI,PHI,,8,151,74,42,109,,,N,N,Philadelphia Phillies,Shibe Park,230183
1942,NL,PIT,PIT,,5,151,77,66,81,,,N,N,Pittsburgh Pirates,Forbes Field,448897
1942,AL,SLA,BAL,,3,151,77,82,69,,,N,N,St. Louis Browns,Sportsman's Park IV,255617
1942,NL,SLN,STL,,1,156,78,106,48,,,Y,Y,St. Louis Cardinals,Sportsman's Park IV,553552
1942,AL,WS1,MIN,,7,151,77,62,89,,,N,N,Washington Senators,Griffith Stadium I,403493
1943,AL,BOS,BOS,,7,155,77,68,84,,,N,N,Boston Red Sox,Fenway Park II,358275
1943,NL,BRO,LAD,,3,153,77,81,72,,,N,N,Brooklyn Dodgers,Ebbets Field,661739
1943,NL,BSN,ATL,,6,153,77,68,85,,,N,N,Boston Braves,Braves Field,271289
1943,AL,CHA,CHW,,4,155,76,82,72,,,N,N,Chicago White Sox,Comiskey Park,508962
1943,NL,CHN,CHC,,5,154,75,74,79,,,N,N,Chicago Cubs,Wrigley Field,508247
1943,NL,CIN,CIN,,2,155,78,87,67,,,N,N,Cincinnati Reds,Crosley Field,379122
1943,AL,CLE,CLE,,3,153,77,82,71,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,438894
1943,AL,DET,DET,,5,155,78,78,76,,,N,N,Detroit Tigers,Briggs Stadium,606287
1943,NL,NY1,SFG,,8,156,77,55,98,,,N,N,New York Giants,Polo Grounds IV,466095
1943,AL,NYA,NYY,,1,155,77,98,56,,,Y,Y,New York Yankees,Yankee Stadium I,618330
1943,AL,PHA,OAK,,8,155,79,49,105,,,N,N,Philadelphia Athletics,Shibe Park,376735
1943,NL,PHI,PHI,,7,157,78,64,90,,,N,N,Philadelphia Blue Jays,Shibe Park,466975
1943,NL,PIT,PIT,,4,157,78,80,74,,,N,N,Pittsburgh Pirates,Forbes Field,498740
1943,AL,SLA,BAL,,6,153,77,72,80,,,N,N,St. Louis Browns,Sportsman's Park IV,214392
1943,NL,SLN,STL,,1,157,81,105,49,,,Y,N,St. Louis Cardinals,Sportsman's Park IV,517135
1943,AL,WS1,MIN,,2,153,76,84,69,,,N,N,Washington Senators,Griffith Stadium I,574694
1944,AL,BOS,BOS,,4,156,78,77,77,,,N,N,Boston Red Sox,Fenway Park II,506975
1944,NL,BRO,LAD,,7,155,77,63,91,,,N,N,Brooklyn Dodgers,Ebbets Field,605905
1944,NL,BSN,ATL,,6,155,78,65,89,,,N,N,Boston Braves,Braves Field,208691
1944,AL,CHA,CHW,,7,154,77,71,83,,,N,N,Chicago White Sox,Comiskey Park,563539
1944,NL,CHN,CHC,,4,157,78,75,79,,,N,N,Chicago Cubs,Wrigley Field,640110
1944,NL,CIN,CIN,,3,155,78,89,65,,,N,N,Cincinnati Reds,Crosley Field,409567
1944,AL,CLE,CLE,,5,155,78,72,82,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,475272
1944,AL,DET,DET,,2,156,78,88,66,,,N,N,Detroit Tigers,Briggs Stadium,923176
1944,NL,NY1,SFG,,5,155,75,67,87,,,N,N,New York Giants,Polo Grounds IV,674483
1944,AL,NYA,NYY,,3,154,78,83,71,,,N,N,New York Yankees,Yankee Stadium I,789995
1944,AL,PHA,OAK,,5,155,76,72,82,,,N,N,Philadelphia Athletics,Shibe Park,505322
1944,NL,PHI,PHI,,8,154,79,61,92,,,N,N,Philadelphia Blue Jays,Shibe Park,369586
1944,NL,PIT,PIT,,2,158,81,90,63,,,N,N,Pittsburgh Pirates,Forbes Field,604278
1944,AL,SLA,BAL,,1,154,77,89,65,,,Y,N,St. Louis Browns,Sportsman's Park IV,508644
1944,NL,SLN,STL,,1,157,77,105,49,,,Y,Y,St. Louis Cardinals,Sportsman's Park IV,461968
1944,AL,WS1,MIN,,8,154,77,64,90,,,N,N,Washington Senators,Griffith Stadium I,525235
1945,AL,BOS,BOS,,7,157,78,71,83,,,N,N,Boston Red Sox,Fenway Park II,603794
1945,NL,BRO,LAD,,3,155,78,87,67,,,N,N,Brooklyn Dodgers,Ebbets Field,1059220
1945,NL,BSN,ATL,,6,154,75,67,85,,,N,N,Boston Braves,Braves Field,374178
1945,AL,CHA,CHW,,6,150,74,71,78,,,N,N,Chicago White Sox,Comiskey Park,657981
1945,NL,CHN,CHC,,1,155,76,98,56,,,Y,N,Chicago Cubs,Wrigley Field,1036386
1945,NL,CIN,CIN,,7,154,77,61,93,,,N,N,Cincinnati Reds,Crosley Field,290070
1945,AL,CLE,CLE,,5,147,77,73,72,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,558182
1945,AL,DET,DET,,1,155,76,88,65,,,Y,Y,Detroit Tigers,Briggs Stadium,1280341
1945,NL,NY1,SFG,,5,154,78,78,74,,,N,N,New York Giants,Polo Grounds IV,1016468
1945,AL,NYA,NYY,,4,152,76,81,71,,,N,N,New York Yankees,Yankee Stadium I,881845
1945,AL,PHA,OAK,,8,153,77,52,98,,,N,N,Philadelphia Athletics,Shibe Park,462631
1945,NL,PHI,PHI,,8,154,77,46,108,,,N,N,Philadelphia Phillies,Shibe Park,285057
1945,NL,PIT,PIT,,4,155,79,82,72,,,N,N,Pittsburgh Pirates,Forbes Field,604694
1945,AL,SLA,BAL,,3,154,76,81,70,,,N,N,St. Louis Browns,Sportsman's Park IV,482986
1945,NL,SLN,STL,,2,155,78,95,59,,,N,N,St. Louis Cardinals,Sportsman's Park IV,594630
1945,AL,WS1,MIN,,2,156,78,87,67,,,N,N,Washington Senators,Griffith Stadium I,652660
1946,AL,BOS,BOS,,1,156,78,104,50,,,Y,N,Boston Red Sox,Fenway Park II,1416944
1946,NL,BRO,LAD,,2,157,79,96,60,,,N,N,Brooklyn Dodgers,Ebbets Field,1796824
1946,NL,BSN,ATL,,4,154,77,81,72,,,N,N,Boston Braves,Braves Field,969673
1946,AL,CHA,CHW,,5,155,79,74,80,,,N,N,Chicago White Sox,Comiskey Park,983403
1946,NL,CHN,CHC,,3,155,77,82,71,,,N,N,Chicago Cubs,Wrigley Field,1342970
1946,NL,CIN,CIN,,6,156,77,67,87,,,N,N,Cincinnati Reds,Crosley Field,715751
1946,AL,CLE,CLE,,6,156,77,68,86,,,N,N,Cleveland Indians,League Park II/Cleveland Stadium,1057289
1946,AL,DET,DET,,2,155,79,92,62,,,N,N,Detroit Tigers,Briggs Stadium,1722590
1946,NL,NY1,SFG,,8,154,77,61,93,,,N,N,New York Giants,Polo Grounds IV,1219873
1946,AL,NYA,NYY,,3,154,77,87,67,,,N,N,New York Yankees,Yankee Stadium I,2265512
1946,AL,PHA,OAK,,8,155,78,49,105,,,N,N,Philadelphia Athletics,Shibe Park,621793
1946,NL,PHI,PHI,,5,155,78,69,85,,,N,N,Philadelphia Phillies,Shibe Park,1045247
1946,NL,PIT,PIT,,7,155,78,63,91,,,N,N,Pittsburgh Pirates,Forbes Field,749962
1946,AL,SLA,BAL,,7,156,77,66,88,,,N,N,St. Louis Browns,Sportsman's Park IV,526435
1946,NL,SLN,STL,,1,156,78,98,58,,,Y,Y,St. Louis Cardinals,Sportsman's Park IV,1061807
1946,AL,WS1,MIN,,4,155,76,76,78,,,N,N,Washington Senators,Griffith Stadium I,1027216
1947,AL,BOS,BOS,,3,157,81,83,71,,,N,N,Boston Red Sox,Fenway Park II,1427315
1947,NL,BRO,LAD,,1,155,78,94,60,,,Y,N,Brooklyn Dodgers,Ebbets Field,1807526
1947,NL,BSN,ATL,,3,154,77,86,68,,,N,N,Boston Braves,Braves Field,1277361
1947,AL,CHA,CHW,,6,155,75,70,84,,,N,N,Chicago White Sox,Comiskey Park,876948
1947,NL,CHN,CHC,,6,155,79,69,85,,,N,N,Chicago Cubs,Wrigley Field,1364039
1947,NL,CIN,CIN,,5,154,77,73,81,,,N,N,Cincinnati Reds,Crosley Field,899975
1947,AL,CLE,CLE,,4,157,78,80,74,,,N,N,Cleveland Indians,Cleveland Stadium,1521978
1947,AL,DET,DET,,2,158,80,85,69,,,N,N,Detroit Tigers,Briggs Stadium,1398093
1947,NL,NY1,SFG,,4,155,76,81,73,,,N,N,New York Giants,Polo Grounds IV,1600793
1947,AL,NYA,NYY,,1,155,77,97,57,,,Y,Y,New York Yankees,Yankee Stadium I,2178937
1947,AL,PHA,OAK,,5,156,78,78,76,,,N,N,Philadelphia Athletics,Shibe Park,911566
1947,NL,PHI,PHI,,7,155,77,62,92,,,N,N,Philadelphia Phillies,Shibe Park,907332
1947,NL,PIT,PIT,,7,156,79,62,92,,,N,N,Pittsburgh Pirates,Forbes Field,1283531
1947,AL,SLA,BAL,,8,154,77,59,95,,,N,N,St. Louis Browns,Sportsman's Park IV,320474
1947,NL,SLN,STL,,2,156,77,89,65,,,N,N,St. Louis Cardinals,Sportsman's Park IV,1247913
1947,AL,WS1,MIN,,7,154,77,64,90,,,N,N,Washington Senators,Griffith Stadium I,850758
1948,AL,BOS,BOS,,2,155,78,96,59,,,N,N,Boston Red Sox,Fenway Park II,1558798
1948,NL,BRO,LAD,,3,155,78,84,70,,,N,N,Brooklyn Dodgers,Ebbets Field,1398967
1948,NL,BSN,ATL,,1,154,76,91,62,,,Y,N,Boston Braves,Braves Field,1455439
1948,AL,CHA,CHW,,8,154,76,51,101,,,N,N,Chicago White Sox,Comiskey Park,777844
1948,NL,CHN,CHC,,8,155,78,64,90,,,N,N,Chicago Cubs,Wrigley Field,1237792
1948,NL,CIN,CIN,,7,153,77,64,89,,,N,N,Cincinnati Reds,Crosley Field,823386
1948,AL,CLE,CLE,,1,156,79,97,58,,,Y,Y,Cleveland Indians,Cleveland Stadium,2620627
1948,AL,DET,DET,,5,154,77,78,76,,,N,N,Detroit Tigers,Briggs Stadium,1743035
1948,NL,NY1,SFG,,5,155,77,78,76,,,N,N,New York Giants,Polo Grounds IV,1459269
1948,AL,NYA,NYY,,3,154,77,94,60,,,N,N,New York Yankees,Yankee Stadium I,2373901
1948,AL,PHA,OAK,,4,154,77,84,70,,,N,N,Philadelphia Athletics,Shibe Park,945076
1948,NL,PHI,PHI,,6,155,76,66,88,,,N,N,Philadelphia Phillies,Shibe Park,767429
1948,NL,PIT,PIT,,4,156,80,83,71,,,N,N,Pittsburgh Pirates,Forbes Field,1517021
1948,AL,SLA,BAL,,6,155,76,59,94,,,N,N,St. Louis Browns,Sportsman's Park IV,335564
